time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-09-22 09:30:00-04:00,MLTrader,3747729ca4064ded87e0793566b978af,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-22 09:30:00-04:00,MLTrader,e1f45902b596436986aeef379918a9f4,SPY,sell,stop,fill,1,day,0.0,1,stock,367.90648956298827,3765.0,0.0
2022-09-23 09:30:00-04:00,MLTrader,a286786692f94b439da63ab4ee8fcea9,GOOGL,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-23 09:30:00-04:00,MLTrader,a286786692f94b439da63ab4ee8fcea9,GOOGL,sell,market,fill,1,gtc,0.0,1,stock,99.62999725341797,1475.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,6426a5b1e892487f9a98acaf8c42280a,GOOGL,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,5535fccc977e456db49c8e14bbff2c8b,GOOGL,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,ba199c6614da4108b097d69896d24c83,GOOGL,buy,market,new,1,day,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,698822c2fe6d4f4b9fec3709b942ca81,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,ba199c6614da4108b097d69896d24c83,GOOGL,buy,market,fill,1,day,0.0,1,stock,97.6500015258789,1475.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,698822c2fe6d4f4b9fec3709b942ca81,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,605.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,f116eceee1ae4ea99282dc42e896aa5b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,f116eceee1ae4ea99282dc42e896aa5b,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,705.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,5aac08765d6a4d018e88f92664a10627,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,4198bfed03e0448aae74e30ab2ba3132,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,605.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,65734658ebd94cb59fdd10b2696d4c0a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,e31cbcf3d75b473f8d2b86461f45d16d,SPY,buy,stop,fill,1,day,0.0,1,stock,385.15049743652344,705.0,0.0
2022-11-21 09:30:00-05:00,MLTrader,25de8ef0ced2455c8e9f5e371639b4a8,GOOGL,sell,market,new,1,gtc,0.0,1,stock,,,
2022-11-21 09:30:00-05:00,MLTrader,25de8ef0ced2455c8e9f5e371639b4a8,GOOGL,sell,market,fill,1,gtc,0.0,1,stock,97.29000091552734,1402.0,0.0
2022-12-01 09:30:00-05:00,MLTrader,7761478fb3b0498b9add3a0a809969e6,GOOGL,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-12-01 09:30:00-05:00,MLTrader,1dfac13fd9324bbb9a52e0ed045e16a0,GOOGL,buy,stop,fill,1,day,0.0,1,stock,102.15450096130371,1402.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,6fdb7a5730ed46fe92f59b9a955b773e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,6fdb7a5730ed46fe92f59b9a955b773e,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,342.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,789d93aa3efb410695282cb4b09ee82a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,0d3560e4b0e64b1793502d7721c94152,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,342.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,723396fc109d40faac74377f9d82b9e5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
